,Trait,Sequence,Model,Log-likelihood,Corrected AIC,Pairwise Divergence Error,LOCO MSE,Z0,True Z0,Zeq
420,gc_content,segment_11935_12275,"NeutralModel (fixed u=1.34, Z_eq=0.44)",102.33884860392175,-197.95042448057077,0.0008741347241351238,0.01638152932848502,0.46100633462125207,,0.4562017090435073
421,gc_content,segment_11935_12275,"NeutralModel (fixed u=1.34, Z_eq=0.44, sigma_eq=0.2464/L)",,,,,,,
422,gc_content,segment_11935_12275,OU,102.49972289257454,-195.74944578514908,0.0008798927547914103,0.015684873457724804,0.4605422922358337,,0.46022630836252615
423,gc_content,segment_11935_12275,OU (Z0=Zeq),102.49972289264025,-198.27217305800778,0.0008798929227430242,0.015684420794292036,0.46054238049471286,,0.46054238049471286
424,gc_content,segment_11935_12275,BM,102.49475205564184,-200.6365629348131,0.0008799113978386232,0.015685271849460742,0.46054219400949015,,0.46054219400949015
425,longest_ORF,segment_11935_12275,NeutralModel,64.91401732553616,-117.89255078010459,0.004831588327322322,0.09150358498598218,-0.06605461098500161,,1.6232634451811643
426,longest_ORF,segment_11935_12275,NeutralModel (Z0=Zeq),63.42571171241622,-120.12415069755971,0.005393566825437368,0.08900855905663309,0.25172767629091186,,0.25172767629091186
427,longest_ORF,segment_11935_12275,NeutralModel (fixed u=1.34),64.86329220543853,-120.47658441087705,0.004857169017044346,0.09033760562870291,-0.05388481385677201,,2.290669506283439
428,longest_ORF,segment_11935_12275,"NeutralModel (Z0=Zeq, fixed u=1.34)",63.27017597882463,-122.18741078117867,0.005506866373228291,0.08910293747719947,0.2515286313873226,,0.2515286313873226
429,longest_ORF,segment_11935_12275,OU,65.13788592277115,-121.0257718455423,0.004590101497865379,0.09149212151676323,-0.5312143598289466,,0.4239139063887288
430,longest_ORF,segment_11935_12275,OU (Z0=Zeq),64.4713941106764,-122.21551549408007,0.0046030369036374075,0.08963171177580814,0.25382146001207223,,0.25382146001207223
431,longest_ORF,segment_11935_12275,BM,62.91395974083474,-121.47497830519889,0.005773267857054997,0.08961552834598914,0.25109851988647125,,0.25109851988647125
432,A_percent,segment_11935_12275,NeutralModel,127.7426668179969,-243.54984976502607,0.00026971930649783424,0.0034192662428086857,0.25927993174518704,,0.26460615468791404
433,A_percent,segment_11935_12275,NeutralModel (Z0=Zeq),127.69436355668154,-248.66145438609036,0.00026893531205002947,0.0032102140481897364,0.25984597784083685,,0.25984597784083685
434,A_percent,segment_11935_12275,NeutralModel (fixed u=1.34),127.69284626341413,-246.13569252682825,0.0002696309423938375,0.0033746929331198608,0.2591804591319042,,0.26407370244779343
435,A_percent,segment_11935_12275,"NeutralModel (Z0=Zeq, fixed u=1.34)",127.62304173334648,-250.89314229022239,0.00026864763198523807,0.00321800386153509,0.25987168947787825,,0.25987168947787825
436,A_percent,segment_11935_12275,"NeutralModel (fixed u=1.34, Z_eq=0.28)",127.75769485430277,-248.78811698133282,0.0002698184196664843,0.003443894569383566,0.2820573417851857,,0.11254326426864963
437,A_percent,segment_11935_12275,"NeutralModel (fixed u=1.34, Z_eq=0.28, sigma_eq=0.2016/L)",,,,,,,
438,A_percent,segment_11935_12275,OU,127.86495459803727,-246.47990919607454,0.00026992664675072717,0.00319157832210515,0.2597739444219756,,0.25977375868765
439,A_percent,segment_11935_12275,OU (Z0=Zeq),127.86495463519151,-249.0026365431103,0.0002699266475189099,0.003191765387643647,0.25977407080133574,,0.25977407080133574
440,A_percent,segment_11935_12275,BM,127.88220378991292,-251.41146640335526,0.00027005398910585763,0.0031891275429880915,0.2597739226507011,,0.2597739226507011
441,longest_ORF_alan,segment_11935_12275,NeutralModel,-132.82335985866123,277.5822035882902,313.6470839721981,5061.040820320828,-56.33088816349538,,937.9349936234619
442,longest_ORF_alan,segment_11935_12275,NeutralModel (Z0=Zeq),-133.78439408573297,274.2960608987387,304.29693265363755,5211.640829954775,42.71973034695473,,42.71973034695473
